min_score,max_rent,rent,apt_score
1,691,0,Null
1,692,0,Null
2,692,0,Null
4,692,0,Null
1,693,0,Null
1,693,0,Null
1,693,0,Null
1,694,0,Null
5,694,0,Null
3,694,0,Null
3,696,0,Null
1,696,0,Null
2,696,0,Null
4,696,0,Null
2,696,0,Null
3,697,0,Null
1,697,0,Null
4,698,0,Null
2,698,0,Null
2,699,0,Null
1,699,0,Null
5,700,0,Null
3,700,0,Null
2,700,0,Null
2,701,0,Null
1,701,0,Null
1,702,0,Null
1,702,0,Null
3,702,0,Null
3,702,0,Null
1,703,0,Null
1,703,0,Null
1,704,0,Null
1,704,0,Null
1,704,0,Null
1,704,0,Null
3,704,0,Null
3,704,0,Null
4,704,0,Null
1,705,0,Null
1,705,0,Null
1,705,0,Null
1,706,0,Null
1,706,0,Null
4,706,0,Null
3,707,0,Null
3,707,0,Null
4,707,0,Null
1,708,0,Null
1,708,0,Null
3,709,0,Null
1,709,0,Null
3,709,0,Null
2,709,0,Null
2,709,0,Null
1,710,0,Null
1,710,0,Null
1,710,0,Null
1,710,0,Null
3,711,0,Null
3,711,0,Null
5,712,0,Null
2,712,0,Null
1,712,0,Null
2,712,0,Null
2,712,0,Null
4,713,0,Null
2,713,0,Null
1,713,0,Null
1,713,0,Null
2,714,0,Null
3,714,0,Null
5,715,0,Null
4,716,0,Null
3,716,0,Null
2,716,0,Null
1,716,0,Null
5,718,0,Null
4,718,0,Null
3,719,0,Null
2,719,0,Null
1,720,0,Null
2,720,0,Null
2,720,0,Null
1,720,0,Null
3,721,0,Null
2,721,0,Null
1,722,0,Null
3,722,0,Null
1,722,0,Null
1,723,0,Null
4,723,0,Null
1,723,0,Null
3,723,0,Null
3,723,0,Null
1,723,0,Null
3,724,0,Null
5,724,0,Null
5,724,0,Null
1,724,0,Null
1,724,0,Null
2,725,0,Null
4,725,0,Null
1,727,0,Null
2,727,0,Null
2,727,0,Null
1,727,0,Null
1,728,0,Null
1,728,0,Null
1,728,0,Null
4,728,0,Null
5,730,0,Null
5,731,0,Null
1,731,0,Null
1,731,0,Null
1,731,0,Null
1,731,0,Null
4,731,0,Null
5,732,0,Null
3,732,0,Null
1,732,0,Null
4,733,0,Null
1,733,0,Null
1,733,0,Null
3,733,0,Null
3,733,0,Null
4,733,0,Null
1,734,0,Null
2,734,0,Null
1,735,0,Null
1,735,0,Null
1,735,0,Null
5,735,0,Null
2,736,0,Null
1,736,0,Null
1,736,0,Null
4,737,0,Null
3,737,0,Null
5,737,0,Null
1,737,0,Null
1,737,0,Null
3,737,0,Null
2,737,0,Null
2,737,0,Null
3,738,0,Null
4,738,0,Null
1,738,0,Null
2,738,0,Null
5,739,0,Null
1,739,0,Null
3,740,0,Null
3,740,0,Null
2,740,0,Null
4,741,0,Null
1,741,0,Null
1,741,0,Null
1,741,0,Null
1,741,0,Null
2,742,0,Null
4,742,0,Null
5,742,0,Null
3,743,0,Null
1,744,0,Null
1,744,0,Null
4,745,0,Null
3,745,0,Null
1,745,0,Null
3,745,0,Null
1,745,0,Null
1,746,0,Null
2,746,0,Null
3,747,0,Null
2,748,0,Null
4,748,0,Null
5,748,0,Null
1,748,0,Null
1,749,0,Null
4,749,0,Null
2,749,0,Null
3,750,0,Null
3,750,0,Null
1,751,0,Null
1,751,0,Null
1,752,0,Null
1,752,0,Null
1,752,0,Null
5,755,0,Null
3,755,0,Null
1,755,0,Null
4,755,0,Null
1,756,0,Null
1,756,0,Null
1,756,0,Null
3,757,0,Null
3,758,0,Null
4,758,0,Null
5,758,0,Null
5,758,0,Null
3,758,0,Null
3,758,0,Null
3,758,0,Null
1,758,0,Null
4,759,0,Null
1,759,0,Null
3,760,0,Null
3,761,0,Null
2,761,0,Null
1,761,0,Null
1,762,0,Null
3,763,0,Null
2,764,0,Null
2,764,0,Null
5,765,0,Null
1,765,0,Null
3,765,0,Null
2,765,0,Null
1,766,0,Null
3,766,0,Null
1,766,0,Null
5,767,0,Null
1,768,0,Null
4,768,0,Null
4,768,0,Null
3,769,0,Null
2,769,0,Null
1,769,0,Null
1,770,0,Null
2,770,0,Null
1,770,0,Null
1,771,0,Null
1,772,0,Null
1,772,0,Null
1,772,0,Null
1,773,0,Null
5,773,0,Null
3,773,0,Null
1,773,0,Null
4,774,0,Null
3,774,0,Null
5,774,0,Null
2,775,0,Null
2,775,0,Null
1,776,0,Null
1,776,0,Null
3,776,0,Null
3,776,0,Null
1,777,0,Null
1,777,0,Null
1,777,0,Null
1,777,0,Null
4,778,0,Null
1,778,0,Null
4,779,0,Null
4,779,0,Null
4,779,0,Null
4,779,0,Null
2,779,0,Null
1,779,0,Null
1,780,0,Null
1,780,0,Null
3,780,0,Null
3,780,0,Null
1,781,0,Null
3,781,0,Null
2,781,0,Null
4,781,0,Null
4,781,0,Null
4,781,0,Null
5,781,0,Null
1,781,0,Null
2,782,0,Null
2,783,0,Null
1,783,0,Null
1,783,0,Null
3,783,0,Null
5,784,0,Null
1,785,0,Null
1,785,0,Null
5,786,0,Null
2,786,0,Null
1,786,0,Null
2,786,0,Null
2,786,0,Null
1,787,0,Null
4,787,0,Null
2,787,0,Null
2,787,0,Null
3,788,0,Null
1,788,0,Null
3,788,0,Null
5,788,0,Null
2,788,0,Null
3,789,0,Null
1,789,0,Null
1,790,0,Null
4,790,0,Null
1,790,789,1
2,791,0,Null
2,791,0,Null
3,792,0,Null
3,793,0,Null
4,793,0,Null
2,793,0,Null
1,793,0,Null
2,794,0,Null
5,794,0,Null
1,795,0,Null
4,796,0,Null
1,797,0,Null
1,797,0,Null
3,798,0,Null
5,799,0,Null
2,799,0,Null
1,799,0,Null
2,800,0,Null
3,800,0,Null
2,801,0,Null
3,802,0,Null
3,803,0,Null
1,804,0,Null
1,804,0,Null
1,805,0,Null
1,805,0,Null
2,805,0,Null
1,805,0,Null
3,805,0,Null
1,805,0,Null
1,808,789,1
1,808,789,1
1,808,0,Null
3,809,0,Null
1,809,789,1
1,809,0,Null
1,809,0,Null
2,810,0,Null
1,810,789,1
3,810,0,Null
2,811,0,Null
1,811,0,Null
1,811,0,Null
1,811,0,Null
3,812,0,Null
1,812,0,Null
1,813,0,Null
2,813,0,Null
1,813,789,1
1,813,0,Null
2,813,0,Null
1,814,0,Null
1,814,0,Null
3,814,0,Null
2,814,0,Null
3,814,0,Null
1,814,0,Null
4,815,0,Null
2,815,0,Null
1,815,0,Null
5,815,0,Null
1,816,789,1
3,816,0,Null
2,816,0,Null
3,816,0,Null
1,816,0,Null
1,817,789,1
3,817,0,Null
3,817,0,Null
1,817,0,Null
1,818,0,Null
2,818,0,Null
3,818,0,Null
2,820,0,Null
